STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       1684;2017071104:05;    1;  135.0;    4.0;    5.0;   0;    85.96;2017071105:00;eor
       1684;2017071105:05;    1;  137.0;   14.0;   14.0;   0;    77.47;2017071106:00;eor
       1684;2017071106:05;    1;  142.0;   21.0;   21.0;   0;    68.37;2017071107:00;eor
       1684;2017071107:05;    1;  145.0;   19.0;   19.0;   0;    59.00;2017071108:00;eor
       1684;2017071108:05;    1;  147.0;   18.0;   18.0;   0;    49.73;2017071109:00;eor
       1684;2017071109:05;    1;  144.0;   11.0;   12.0;   0;    41.10;2017071110:00;eor
       1684;2017071110:05;    1;  143.0;   28.0;   29.0;   0;    33.96;2017071111:00;eor
       1684;2017071111:05;    1;  146.0;   39.0;   40.0;   0;    29.70;2017071112:00;eor
       1684;2017071112:05;    1;  146.0;   76.0;   78.0;   0;    29.71;2017071113:00;eor
       1684;2017071113:05;    1;  143.0;  100.0;  102.0;   0;    33.98;2017071114:00;eor
       1684;2017071114:05;    1;  142.0;   80.0;   86.0;   4;    41.12;2017071115:00;eor
       1684;2017071115:05;    1;  127.0;   77.0;  202.0;  51;    49.76;2017071116:00;eor
       1684;2017071116:05;    1;  133.0;   48.0;   92.0;  26;    59.04;2017071117:00;eor
       1684;2017071117:05;    1;  141.0;    8.0;    8.0;   0;    68.42;2017071118:00;eor
       1684;2017071118:05;    1;  136.0;   33.0;   34.0;   0;    77.53;2017071119:00;eor
       1684;2017071119:05;    1;  132.0;   11.0;   11.0;   0;    86.03;2017071120:00;eor
       1684;2017071120:05;    1;  122.0;    0.0;    0.0;   0;    93.57;2017071121:00;eor
       1684;2017071121:05;    1;  123.0;    0.0;    0.0;   0;    99.77;2017071122:00;eor
       1684;2017071122:05;    1;  120.0;    0.0;    0.0;   0;   104.23;2017071123:00;eor
       1684;2017071123:05;    1;  119.0;    0.0;    0.0;   0;   106.57;2017071200:00;eor
       1684;2017071200:05;    1;  117.0;    0.0;    0.0;   0;   106.57;2017071201:00;eor
       1684;2017071201:05;    1;  117.0;    0.0;    0.0;   0;   104.24;2017071202:00;eor
       1684;2017071202:05;    1;  117.0;    0.0;    0.0;   0;    99.80;2017071203:00;eor
       1684;2017071203:05;    1;  119.0;    0.0;    0.0;   0;    93.61;2017071204:00;eor
       1684;2017071204:05;    1;  116.0;    7.0;    9.0;  12;    86.07;2017071205:00;eor
